adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,"[16, 10751, 14]",405633,en,Snow White's New Adventure,"In this magical, enchanting fairy tale we follow a young girl who, in search of her long-lost father, discovers a charming hidden cottage inhabited by the beautiful Snow White and the seven dwarves. With her newfound friends by her side, they embark on a spell-binding adventure to find her missing father and discover whether 'happily ever after' really does exist.",2.112,/ca9V7aKv92qDqcDnSwfe2YC5tpo.jpg,2016-09-29,Snow White's New Adventure,False,4,2
False,/zv1xOEQzebKyku349qDZ085FZlO.jpg,"[28, 10752, 36, 10749, 18]",676,en,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",61.137,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,2001-05-21,Pearl Harbor,False,6.9,5190
False,/2t82UwR1OtqBrDkbMMQRiRpTyi8.jpg,[18],13223,en,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",26.551,/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg,2008-12-09,Gran Torino,False,8,8803
False,/ELsTifJ2lu4vsMhoHeZ5EnncHw.jpg,"[35, 14, 878]",75,en,Mars Attacks!,"'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.",23.995,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,1996-12-12,Mars Attacks!,False,6.4,4401
False,/oAK7aYxSVzdqE4Wh86EmW8ZHqdZ.jpg,"[18, 878]",227156,en,The Giver,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",20.469,/ckchcez2u40myIAgkfdVyzofX2T.jpg,2014-08-13,The Giver,False,6.5,3962
False,/doPPODsoTbrMXQWvOAIcRYsD3Yg.jpg,"[10751, 16, 12, 35]",20694,en,Rugrats Go Wild,"When the Rugrats find themselves stranded on a deserted island, they meet the Thornberrys, a family who agrees to help them escape.",14.355,/hpVpXRNY2IsU0xvfXtYOxu0QDwc.jpg,2003-06-13,Rugrats Go Wild,False,6.2,241
False,/aFx3YvMu197gZfQe8NMUjF8VaHY.jpg,[18],330982,en,The Childhood of a Leader,The chilling story of a young American boy living in France in 1918 whose father is working for the US government on the creation of the Treaty of Versailles. What he witnesses helps to mold his beliefs – and we witness the birth of a terrifying ego.,7.495,/xf1MGzVzEpoWrE5ztcBf7Mhu0Sz.jpg,2016-07-22,The Childhood of a Leader,False,6.3,124
False,/oZZeG88rulKn1i5Y2WoJqLCBoF6.jpg,[18],392982,en,Marshall,"Thurgood Marshall, the first African-American Supreme Court Justice, battles through one of his career-defining cases.",14.744,/2KfdXsXTCbMie0wB1mSmIX60C2F.jpg,2017-10-13,Marshall,False,7.3,484
False,/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg,"[16, 35, 10751, 12]",8355,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",108.39,/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,2009-06-26,Ice Age: Dawn of the Dinosaurs,False,6.7,6777
False,/yfTZ2MSRWc06cBrFOsAF4Lebi4.jpg,"[16, 35, 10751]",62214,en,Frankenweenie,"When a car hits young Victor's pet dog Sparky, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them that Sparky's still the good, loyal friend he was.",30.5,/2VRAhPRPpBTCB8A2otVqD1DWIcc.jpg,2012-10-04,Frankenweenie,False,6.9,2633
False,/nrDDTgU0tAHVlwCQ02cUWlPGtiQ.jpg,"[18, 80, 53]",1538,en,Collateral,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.,21.742,/iOpi3ut5DhQIbrVVjlnmfy2U7dI.jpg,2004-08-04,Collateral,False,7.2,4220
False,/q5Y0IPNZvAhC5hpsLubH6jFTCxn.jpg,"[18, 53, 878, 9648]",2675,en,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,25.251,/hyZkNEbNgnciUVTyu4NZTjlCh4L.jpg,2002-08-02,Signs,False,6.6,4427
False,/5K48XnTHILZlQUPbONWRF9669c8.jpg,"[878, 35, 53, 27, 9648]",84204,en,Grabbers,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",12.415,/dGAIjxYqP9YBLHeAmaE1NstSnqW.jpg,2012-08-10,Grabbers,False,6.1,332
False,/2Pd1IbMVubk2UNorJK5G1xR1cwG.jpg,"[28, 12, 36, 10749, 18]",76649,en,Pompeii,"In 79 A.D., Milo, a slave turned gladiator, finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",13.097,/dxxM3lLDjGRC50i5rhvfQziskAN.jpg,2014-02-18,Pompeii,False,5.5,2781
False,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,"[878, 53, 18]",49047,en,Gravity,"Dr. Ryan Stone, a brilliant medical engineer on her first Shuttle mission, with veteran astronaut Matt Kowalsky in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The Shuttle is destroyed, leaving Stone and Kowalsky completely alone-tethered to nothing but each other and spiraling out into the blackness of space. The deafening silence tells them they have lost any link to Earth and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.",25.733,/wmUeEacsFZzDndaeOtNNmy26rYJ.jpg,2013-10-03,Gravity,False,7.2,13136
False,/otufdiZM4a1elbOH6Bc1XZqGoLn.jpg,"[80, 18, 9648, 53]",1592,en,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime.",24.586,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,1996-03-06,Primal Fear,False,7.7,2421
False,/lPWwB2CJP3pf9S3xXf6xPnfmtXQ.jpg,[35],69798,en,The Inbetweeners Movie,"High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results in this smash hit UK raunchy comedy.",11.617,/nePYsVp0qU8EbSXeUdr3xEkHlzN.jpg,2011-08-19,The Inbetweeners Movie,False,6.1,725
False,/vBV2nF3yqYrskq2y1bSSuAuGqcz.jpg,"[12, 28, 53, 878]",14869,en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",93.869,/mc9b25IAprHfsaOz0wTshOwGHcY.jpg,2009-08-03,G.I. Joe: The Rise of Cobra,False,5.8,3847
False,/UjxHQgV5LFEOBNVhZUbBcfl5pO.jpg,"[10749, 14, 27]",314405,it,Il racconto dei racconti,The Queen of Selvascura risks everything to be a mother; the King of Roccaforte falls in love with the voice of a mysterious girl; the King of Altomonte becomes obsessed with a flea and neglects his daughter.,19.435,/1ccS2LCMDzQrOIzMRccxcrGnvVP.jpg,2015-05-14,Tale of Tales,False,6.3,1380
False,/yJvXWCNGsHJOP3okeoYgYqin7y2.jpg,"[35, 18, 10749]",42888,en,How Do You Know,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",8.715,/jbOnp79eUZxQHgcdnTIRlxel1dE.jpg,2010-12-17,How Do You Know,False,5.3,766
False,,[27],252455,en,Code Red,"A female doctor struggling to find her daughter after a long lost World War II biological weapon explodes on a U.S. military base in Bulgaria, turning people into mutant zombies.",6.682,/7gfPx5Yk8ljzM1kMrxJO2VlEByD.jpg,2013-09-24,Code Red,False,4,24
False,/j8Vrn2FizAXLFSHaKNWQaYcNgHL.jpg,"[16, 878, 28]",269650,ja,Appleseed Alpha,"Based on the comic book by the creator of Ghost in the Shell, a young female soldier Deunan and her cyborg partner Briareos survive through the post World War 3 apocalyptic New York in search of human's future hope, the legendary city of Olympus.",12.338,/yISvzOlV0x1D667oRcUBxxDR0LZ.jpg,2014-05-28,Appleseed Alpha,False,6.8,287
False,/smH0ldfqiCZ811pwnwqew6rZE8A.jpg,[35],55465,en,A Very Harold & Kumar Christmas,"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",24.068,/hgrKTnY1UJIYJHDv5geHixHVGl3.jpg,2011-11-04,A Very Harold & Kumar Christmas,False,6,748
False,/rLHW8UNef8JPYKpdqpeiEkM9nOA.jpg,"[28, 878, 12, 35, 10751]",88751,en,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",37.069,/myhj05hTAcQL2rhOrMqWxiioo49.jpg,2008-07-10,Journey to the Center of the Earth,False,6,3959
False,/isrro0soStk2tSWMsI50lPPhUsU.jpg,"[80, 18, 9648, 53]",169917,en,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,74.329,/bQTHTZezSudf27mMQtedHf1XpgO.jpg,2014-09-18,A Walk Among the Tombstones,False,6.3,2343
False,/eG0oOQVsniPAuecPzDD1B1gnYWy.jpg,"[16, 35, 12, 10751]",774825,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,1763.799,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,The Ice Age Adventures of Buck Wild,False,7.2,684
False,/vORtOIuQMp3h3DCC6acfv1tsqhy.jpg,"[35, 10749]",10073,en,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",26.297,/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg,2006-02-17,Date Movie,False,4.2,752
False,/bcWjiU1TywC8fYlkDK4MpQ9iEMF.jpg,"[16, 27, 12, 9648, 28, 878]",400136,ja,バイオハザード ヴェンデッタ,BSAA Chris Redfield enlists the help of government agent Leon S. Kennedy and Professor Rebecca Chambers from Alexander Institute of Biotechnology to stop a death merchant with a vengeance from spreading a deadly virus in New York.,36.339,/88qfHWhlOBYXp69277QFhdPYnWf.jpg,2017-05-27,Resident Evil: Vendetta,False,6.9,728
False,/3Q6EFRC4uPNpBMJFQRJYouo3y36.jpg,"[35, 80, 28]",1493,en,Miss Congeniality,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",22.601,/pat3vKaRlB70he4ghwTMydR4TvP.jpg,2000-12-22,Miss Congeniality,False,6.5,3107
False,/xAuVdPBpiY2q1awZ6s7ux8FJEIa.jpg,"[35, 14, 10749]",2619,en,Splash,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",14.602,/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg,1984-03-09,Splash,False,6.3,1040
False,/3MSrtN9M6V8te4XYWeaO2x8EesO.jpg,"[10751, 28, 16, 35]",268531,en,Captain Underpants: The First Epic Movie,"Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",30.578,/AjHZIkzhPXrRNE4VSLVWx6dirK9.jpg,2017-06-01,Captain Underpants: The First Epic Movie,False,6.2,945
False,/8DS016cUgx6hPvjsDvhzahHB07G.jpg,"[27, 18, 53]",9539,fr,Martyrs,"A young woman’s quest for revenge against the people who kidnapped and tortured her as a child leads her and her best friend, also a victim of child abuse, on a terrifying journey into a living hell of depravity.",28.766,/do92C3aiADF8SHC7gkRI65z6o9S.jpg,2008-09-03,Martyrs,False,7.4,1950
False,/fkctz22J0GAO8iYFKO6kE2FTHot.jpg,"[28, 35, 53]",23631,en,Machete,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss.",56.249,/dcPSm1rGEFdiEc7DaKz0t5kb66b.jpg,2010-09-01,Machete,False,6.3,2656
False,/oLmifRdaETboot2PXxpZN8NqHhK.jpg,"[28, 12, 80, 9648]",10528,en,Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,36.268,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,2009-01-01,Sherlock Holmes,False,7.2,12014
False,/v63E5H5TD7Eay1gZPVt9ibP9riy.jpg,"[14, 28, 27]",52520,en,Underworld: Awakening,"Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.",64.486,/jN0uuc8U6M3sTg9zEaliJV60Stf.jpg,2012-01-19,Underworld: Awakening,False,6.3,3435
False,/qq71tVkSyLKo8HN2hPY3mzQ5Zsk.jpg,"[27, 53]",363111,en,Wolves at the Door,"Four friends gather at an elegant home during the Summer of Love, 1969. Unbeknownst to them, deadly visitors are waiting outside. What begins as a simple farewell party turns to a night of primal terror as the intruders stalk and torment the four, who struggle for their lives against what appears to be a senseless attack.",11.554,/kizBwSEfvJFEOuYfwbOGtWZit3v.jpg,2016-10-21,Wolves at the Door,False,5,169
False,/htPmH3nia2qFzwA6LoAPeQhaEWH.jpg,[18],340485,en,American Honey,"A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",13.984,/41SVO0AElBAl7zks9dFhJ0OjHni.jpg,2016-09-30,American Honey,False,6.8,662
False,/9fkYHcOtaz4cKmlDWw7tqUr5TUt.jpg,"[35, 80]",51540,en,Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",29.065,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,2011-07-08,Horrible Bosses,False,6.6,5350
False,/p01c4KaaI8oqmKQqfrQiqYlHR6W.jpg,"[28, 53, 9648]",146198,en,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,24.68,/hMW4p1CBF8Q94PqQk8b2EyT4IJk.jpg,2016-02-19,Triple 9,False,5.9,1747
False,/phlfaINv7hOb7oCon3PHidPUHdF.jpg,"[12, 14, 16, 35, 878, 10751]",20542,en,Delgo,"In a divided land, it takes a rebellious boy and his clandestine love for a Princess of an opposing race to stop a war orchestrated by a power hungry villain.",6.599,/d2aToPc2oKAF2sSCvoSkTyW56OT.jpg,2008-12-12,Delgo,False,5,45
False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",65.146,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.9,9383
False,/oKNe6Ids29lqvG6PFc4qxlB3j1R.jpg,[18],10397,en,Angela's Ashes,"Based on the best selling autobiography by Irish expat Frank McCourt, Angela's Ashes follows the experiences of young Frankie and his family as they try against all odds to escape the poverty endemic in the slums of pre-war Limerick. The film opens with the family in Brooklyn, but following the death of one of Frankie's siblings, they return home, only to find the situation there even worse. Prejudice against Frankie's Northern Irish father makes his search for employment in the Republic difficult despite his having fought for the IRA, and when he does find money, he spends the money on drink.",11.631,/3Zzcys11nAPP14sKW9l97fIHhkK.jpg,1999-12-25,Angela's Ashes,False,7.2,217
False,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,"[28, 12, 14, 878]",284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",131.517,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,2017-10-24,Thor: Ragnarok,False,7.6,17284
False,/6x7yvYQjVvqGHf9fkLUUlHAFo9R.jpg,"[53, 28, 35, 80, 18]",11595,en,Another 48 Hrs.,"For the past four years, San Francisco cop Jack Cates has been after an unidentified drug kingpin who calls himself the Ice Man. Jack finds a picture that proves that the Ice Man has put a price on the head of Reggie Hammond, who is scheduled to be released from prison on the next day.",10.922,/2gQaZQ6REriS7Gclv1akT5Urwgf.jpg,1990-06-08,Another 48 Hrs.,False,5.9,632
False,/qUg005Yer0DQOW3l45jrwP0rTvo.jpg,"[28, 80, 9648]",334521,en,Free Fire,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.",22.676,/21WsmKivqOE2Vut73z07M8yx84F.jpg,2017-03-31,Free Fire,False,6.3,876
False,/lw5YfNEZaxWo7Q7sn76bLUlyAhi.jpg,"[18, 35, 10749]",4599,en,Raising Helen,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",13.114,/ubZin4oGXYp6hCn3WU6nrBre62y.jpg,2004-05-27,Raising Helen,False,6.1,575
False,/1BLx3PDYijbiSPbyozIZESel5Uu.jpg,"[53, 18]",480434,en,Dreamland,"Amid the dust storms and economic depression of Dust Bowl Era Oklahoma, Eugene Evans finds his family farm on the brink of foreclosure. Discovering fugitive bank robber Allison Wells hiding in his small town, he is torn between claiming the bounty on her head and his growing attraction to the seductive criminal.",13.127,/v8ax79K6TZEnMqSS5ePrNCnrK8R.jpg,2019-11-27,Dreamland,False,6.3,140
False,/gdB7NhS3x5dj91w69mYZtz0ysdN.jpg,"[18, 9648, 35]",171274,en,Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",25.971,/7XhdTcivvkNcdAXrEijgh0Eoabb.jpg,2014-12-12,Inherent Vice,False,6.6,2042
False,/oxB5Og9FEHRIBo6eTN6pvobYC6G.jpg,"[12, 14, 10751]",32657,en,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",141.072,/vayx5t1cYCpBGV9ylTGn0Sr9rA2.jpg,2010-02-01,Percy Jackson & the Olympians: The Lightning Thief,False,6.2,6208
False,/iyFHI7gbp5WvzouookqZdjImHmx.jpg,"[18, 10402]",10805,en,Staying Alive,It's five years later and Tony Manero's Saturday Night Fever is still burning. Now he's strutting toward his biggest challenger yet - making it as a dancer on the Broadway stage.,11.359,/4iie1EFRkM6ULQYUxRgghQ3AQRm.jpg,1983-07-11,Staying Alive,False,5.7,350
False,/rFzedAcbusHXdAJxJf6t523mqFk.jpg,"[10749, 35, 80, 14]",854,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",50.654,/zJUvFtaGPQkcQYE8nmhU66ESpWe.jpg,1994-07-29,The Mask,False,6.9,8219
False,/c9xSFZQtC4c16Vn5CMOaB1pGk9J.jpg,"[18, 36, 10752, 28]",2024,en,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",28.224,/fWZd815QxUCUcrWQZwUkAp9ljG.jpg,2000-06-28,The Patriot,False,7.1,3069
False,/iuiOfS1dN6BqPouH8yK3HqzzJNs.jpg,[35],372411,en,Absolutely Fabulous: The Movie,"Edina and Patsy are still oozing glitz and glamor, living the high life they are accustomed to; shopping, drinking and clubbing their way around London's trendiest hot-spots. Blamed for a major incident at an uber fashionable launch party, they become entangled in a media storm and are relentlessly pursued by the paparazzi. Fleeing penniless to the glamorous playground of the super-rich, the French Riviera, they hatch a plan to make their escape permanent and live the high life forever more!",12.33,/Tuv4qjvpvXI3i0MwzLyy8IZjej.jpg,2016-07-01,Absolutely Fabulous: The Movie,False,5.4,199
False,/6a3tiuwoM0vyytHkQHNmMppijCe.jpg,"[12, 14, 28, 53]",1995,en,Lara Croft: Tomb Raider,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",22.95,/sJpl1EfHGZhbKtZ3fWTlwrpM1tH.jpg,2001-06-11,Lara Croft: Tomb Raider,False,5.9,5130
False,/mnHPVOgNfzyfsXFClVi1NCeQvCy.jpg,"[35, 10751, 12]",15489,en,Snow Day,"When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events.",7.715,/myTnHKy178rrd1oUG3GkEvc641G.jpg,2000-02-11,Snow Day,False,5,166
False,/5I1VkAjzeo0arQQ7pFVymQsNrqN.jpg,"[80, 28, 53]",49526,en,Premium Rush,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",20.271,/haP8R490QeEzAJgRHuutIuG8KOG.jpg,2012-08-24,Premium Rush,False,6.3,1726
False,/hYkV8zY1Tr62uUeCksoNlT0X8DA.jpg,"[35, 10749]",10521,en,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,46.324,/eyXT8tmUoyHrg7YX1UVjmecHCWP.jpg,2009-01-09,Bride Wars,False,6.2,2563
False,/f181JqR9iNe7849azIJKVQh9oNB.jpg,"[35, 80, 18, 10770]",139921,en,Every Woman's Dream,"A man suffering from borderline personality disorder is married to two women, who don’t know the other exists. As bills pile up and cracks start to show, the women independently start to suspect something is wrong.",1.784,/c3Kc3I5hEd1Gl7jmT1lt3zkLO3W.jpg,1996-10-15,Every Woman's Dream,False,4.5,2
False,/9pBv1BOSloAUgAkF0meJWdnbV4Q.jpg,"[12, 10751, 14]",2454,en,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",65.925,/qxz3WIyjZiSKUhaTIEJ3c1GcC9z.jpg,2008-05-15,The Chronicles of Narnia: Prince Caspian,False,6.6,5213
False,/wDp5y5GiQ2PjThnxW3dYSLvLkUk.jpg,"[10749, 10752, 18]",340101,en,Their Finest,"During the Blitz of World War II, a female screenwriter (Gemma Arterton) works on a film celebrating England's resilience as a way to buoy a weary populace's spirits. Her efforts to dramatise the true story of two sisters (Lily Knight and Francesca Knight) who undertook their own maritime mission to rescue wounded soldiers are met with mixed feelings by a dismissive all-male staff.",9.047,/tF0dhJfxzOjvkybJVfNPuuj5ClH.jpg,2017-02-19,Their Finest,False,6.6,327
False,/5g0W5MUP75zyfluLhhVet15F71z.jpg,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",22.73,/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg,2017-12-01,"Three Billboards Outside Ebbing, Missouri",False,8.1,8355
False,/bAI7aPHQcvSZXvt7L11kMJdS0Gm.jpg,"[35, 18]",371638,en,The Disaster Artist,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",18.543,/jj84nF5vYRD0HUTowBKcrKk8hZP.jpg,2017-03-12,The Disaster Artist,False,7.1,3008
False,/pG3m1z6eSjcKHCVa8rQdtWCvul5.jpg,"[27, 9648, 53]",793002,en,Dreamcatcher,"The film centers on two estranged sisters who, along with their friends, become entrenched in a 48 hour whirlwind of violence after a traumatic experience at an underground music festival.",80.24,/3CF743g2BpC8r3mCVV9gSX2yQBj.jpg,2021-03-05,Dreamcatcher,False,6.2,81
False,/jGjFwizX2YYoUOJkCymlfvS8aGp.jpg,"[28, 878, 53, 9648]",470114,en,24 Hours To Live,An assassin seeks redemption after being given a second chance at life.,34.184,/w0MXP33x1bq48TDC7IaNqQ8nxcc.jpg,2017-10-26,24 Hours to Live,False,5.9,510
False,/sU9wVEAgWPXPULYQMctd0T5MCdI.jpg,"[12, 16, 10751]",50321,en,Mars Needs Moms,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",25.938,/g94LNU4pipIUJLkTvYIgNGfT2J2.jpg,2011-03-09,Mars Needs Moms,False,6.1,527
False,/nNbxrSyKUTMVwpnFgnKH9ZV0QZ8.jpg,"[28, 12, 53, 80]",13387,en,Transporter 3,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",45.003,/ngpLhUccj6mlvAVpiIa7jUcFxhT.jpg,2008-11-26,Transporter 3,False,6.1,2685
